shelfmark,term,signal_weight,section,snippet,detail_url,viewer_url,score
Pal.lat.1820,testo mutilo,8.0,General Data,"1) 68r-70v: Cicero, Marcus Tullius, 106-43 a.C. Pro rege Deiotaro oratio.",https://digi.vatlib.it/mss/detail/Pal.lat.1820,https://digi.vatlib.it/view/MSS_Pal.lat.1820,9.5
Reg.lat.262,testo mutilo,8.0,General Data,"1) 110r-115v: Anselmus, s., arciv. di Canterbury, 1033-1109 Sermo ad Cluniancenses de quattuordecim beatitudinibus.",https://digi.vatlib.it/mss/detail/Reg.lat.262,https://digi.vatlib.it/view/MSS_Reg.lat.262,9.5
Reg.lat.282,testo mutilo,8.0,General Data,"1) 13av-14v: Prosper Aquitanus, s., c. 390-463. Opere spurie e dubbie Poema coniugis ad uxorem (Prosper Aquitanus, s., c. 390-463. Opere spurie e dubbie)",https://digi.vatlib.it/mss/detail/Reg.lat.282,https://digi.vatlib.it/view/MSS_Reg.lat.282,9.5
Reg.lat.285,testo mutilo,8.0,General Data,"1) 24v-26v: Anselmus, s., arciv. di Canterbury, 1033-1109 Sermo ad Cluniancenses de quattuordecim beatitudinibus",https://digi.vatlib.it/mss/detail/Reg.lat.285,https://digi.vatlib.it/view/MSS_Reg.lat.285,9.5
Reg.lat.286,testo mutilo,8.0,General Data,"1) 71v-91v: Augustinus, s., vesc. d'Ippona, 354-430 Quaestiones Evangeliorum (Augustinus, s., vesc. d'Ippona, 354-430). 1-2",https://digi.vatlib.it/mss/detail/Reg.lat.286,https://digi.vatlib.it/view/MSS_Reg.lat.286,9.5
Reg.lat.318,testo mutilo,8.0,General Data,"1) 51v-79v: Augustinus, s., vesc. d'Ippona, 354-430 De nuptiis et concupiscentia (Augustinus, s., vesc. d'Ippona, 354-430)",https://digi.vatlib.it/mss/detail/Reg.lat.318,https://digi.vatlib.it/view/MSS_Reg.lat.318,9.5
Reg.lat.336,testo mutilo,8.0,General Data,1) 83rB(1): Quod ydolum nichil est,https://digi.vatlib.it/mss/detail/Reg.lat.336,https://digi.vatlib.it/view/MSS_Reg.lat.336,9.5
Reg.lat.337,testo mutilo,8.0,General Data,1) 245r-253v: Benedictiones episcopales,https://digi.vatlib.it/mss/detail/Reg.lat.337,https://digi.vatlib.it/view/MSS_Reg.lat.337,9.5
Reg.lat.423,testo mutilo,8.0,General Data,"1) 64v: Damianus, vesc. di Pavia, m. 708 Epistula ad Constantinum imperatorem (Damianus, vesc. di Pavia, m. 708)",https://digi.vatlib.it/mss/detail/Reg.lat.423,https://digi.vatlib.it/view/MSS_Reg.lat.423,9.5
Reg.lat.481,testo mutilo,8.0,General Data,"1) 55v: Anselmus Laudunensis, c. 1050-1117 Epistula ad Heribrandum abb. S. Laurentii Leodiensis.",https://digi.vatlib.it/mss/detail/Reg.lat.481,https://digi.vatlib.it/view/MSS_Reg.lat.481,9.5
Reg.lat.485,testo mutilo,8.0,General Data,1) 581rA-585vB: De prima mundi fabrica. Et primo de montibus orbem circonstantibus seu circundantibus,https://digi.vatlib.it/mss/detail/Reg.lat.485,https://digi.vatlib.it/view/MSS_Reg.lat.485,9.5
Reg.lat.618,testo mutilo,8.0,General Data,"1) 105r-144v: Adamnanus de Iona, s., c. 624-704 De locis sanctis lib. I-III, c. IV",https://digi.vatlib.it/mss/detail/Reg.lat.618,https://digi.vatlib.it/view/MSS_Reg.lat.618,9.5
Reg.lat.755,testo mutilo,8.0,General Data,"1) 88r-92v: Beda Venerabilis, s., 673-735 Incipit liber Bedae presbyteri De natura rerum",https://digi.vatlib.it/mss/detail/Reg.lat.755,https://digi.vatlib.it/view/MSS_Reg.lat.755,9.5
Reg.lat.778,testo mutilo,8.0,General Data,"1) 1r-72v: Bazoches, Gui de, sac., f. 1190-1203 Chronosgraphia",https://digi.vatlib.it/mss/detail/Reg.lat.778,https://digi.vatlib.it/view/MSS_Reg.lat.778,9.5
Reg.lat.832,testo mutilo,8.0,General Data,"1) Gaius Iulius Caesar, De bello Gallico. sec. XV",https://digi.vatlib.it/mss/detail/Reg.lat.832,https://digi.vatlib.it/view/MSS_Reg.lat.832,9.5
Reg.lat.932,testo mutilo,8.0,General Data,"1) 55r-116v: Martinus Oppaviensis, O.P., m. 1279 Chronicon pontificum et imperatorum (Martinus Oppaviensis, O.P., m. 1279)",https://digi.vatlib.it/mss/detail/Reg.lat.932,https://digi.vatlib.it/view/MSS_Reg.lat.932,9.5
Reg.lat.974,testo mutilo,8.0,General Data,1) 38v-187v: Benedictus Levita Capitularia (Benedictus Levita),https://digi.vatlib.it/mss/detail/Reg.lat.974,https://digi.vatlib.it/view/MSS_Reg.lat.974,9.5
Reg.lat.980,testo mutilo,8.0,General Data,"1) 11r-12v: Raccolta di testi agiografici 2) 14r-v: Regni divisio (a. 831) 3) 31v-34v: Concilium Suessionense (a. 853). Verbali 4) 35r-37v: Capitula Pistensia (a. 862) 5) 38v: Priscianus Caesariensis, sec. V-VI Iuliano p.c. ac patricio Priscianus Cesariensis grammaticus cum omnis eloquentiae doctrinam 6) 39vA-B: Incipiunt sermones sancti [...] de omnibus sanctis Dei",https://digi.vatlib.it/mss/detail/Reg.lat.980,https://digi.vatlib.it/view/MSS_Reg.lat.980,8.0
Reg.lat.983,testo mutilo,8.0,General Data,"1) 99r-101v: Iulianus Augustus, Flavius Claudius, imperatore romano, 332-362 Misopogon vel Antiochicus",https://digi.vatlib.it/mss/detail/Reg.lat.983,https://digi.vatlib.it/view/MSS_Reg.lat.983,9.5
Reg.lat.991,testo mutilo,8.0,General Data,1) 52r-66v: Incipit lex Alamannorum quae temporibus Hlodharii regis una cum principibus suis id sunt XXX tribus episcopis et XXXIIII ducibus et LXX duobus comitibus vel cetero populo constituta est,https://digi.vatlib.it/mss/detail/Reg.lat.991,https://digi.vatlib.it/view/MSS_Reg.lat.991,8.0
Reg.lat.1004,testo mutilo,8.0,General Data,"1) 45v-48v: De quatuor humoribus corporis humani. 2) 63v: Galenus, Claudius, 129-199 Epistula de febribus. 3) 99r-v: De passionibus. 4) 100r-107v: Plinius Secundus, Iunior, sec. IV De re medica.",https://digi.vatlib.it/mss/detail/Reg.lat.1004,https://digi.vatlib.it/view/MSS_Reg.lat.1004,8.0
Reg.lat.1025,testo mutilo,8.0,General Data,1) 209rB-211v: Passio sancti Piati martyris.,https://digi.vatlib.it/mss/detail/Reg.lat.1025,https://digi.vatlib.it/view/MSS_Reg.lat.1025,9.5
Reg.lat.1050,testo mutilo,8.0,General Data,"1) 134r-139v: Lex Alamannorum, cc.1-39. 2) 140r-147v: Lex Salica emendata, tit. I-XXXVIII.",https://digi.vatlib.it/mss/detail/Reg.lat.1050,https://digi.vatlib.it/view/MSS_Reg.lat.1050,9.5
Reg.lat.1061,testo mutilo,8.0,General Data,1) 1r-48v: Glossae in ius canonicum.,https://digi.vatlib.it/mss/detail/Reg.lat.1061,https://digi.vatlib.it/view/MSS_Reg.lat.1061,9.5
Reg.lat.1106,testo mutilo,8.0,General Data,"1) Bartholomaeus de Ripa Romea, De coloribus et virtutibis lapidum. sec. XIV",https://digi.vatlib.it/mss/detail/Reg.lat.1106,https://digi.vatlib.it/view/MSS_Reg.lat.1106,9.5
Reg.lat.1196,testo mutilo,8.0,General Data,"1) 11r-40v: Iohannes Affligemensis, f. 1100 Epistola Ioannis ad Fulgentium episcopum de musica.",https://digi.vatlib.it/mss/detail/Reg.lat.1196,https://digi.vatlib.it/view/MSS_Reg.lat.1196,9.5
Reg.lat.1207,testo mutilo,8.0,General Data,"1) 1r-104r: Hyginus Mythographus, c. sec. I Astronomicon.",https://digi.vatlib.it/mss/detail/Reg.lat.1207,https://digi.vatlib.it/view/MSS_Reg.lat.1207,9.5
Reg.lat.1405,testo mutilo,8.0,General Data,"1) Gilbertus Scholasticus et Monachus Floriacensis, Arithmetica; Somnium Scipionis; Cicero, Topica; Beda, De natura rerum et temporibus. sec. XI",https://digi.vatlib.it/mss/detail/Reg.lat.1405,https://digi.vatlib.it/view/MSS_Reg.lat.1405,9.5
Reg.lat.1504,testo mutilo,8.0,General Data,"1) 111v-122v: Cetius Faventinus, Marcus, sec. III-IV De diversis fabricis architectonicae",https://digi.vatlib.it/mss/detail/Reg.lat.1504,https://digi.vatlib.it/view/MSS_Reg.lat.1504,9.5
Reg.lat.1538,testo mutilo,8.0,General Data,"1) 1r-39v: Priscianus Caesariensis, sec. V-VI Prisciani liber XVII",https://digi.vatlib.it/mss/detail/Reg.lat.1538,https://digi.vatlib.it/view/MSS_Reg.lat.1538,9.5
Reg.lat.1546,testo mutilo,8.0,General Data,1) 63v-70v: Pseudo Pindari Theb. Iliados epitome,https://digi.vatlib.it/mss/detail/Reg.lat.1546,https://digi.vatlib.it/view/MSS_Reg.lat.1546,9.5
Reg.lat.1547,testo mutilo,8.0,General Data,1) 62ar-108v: Rhetorica ad Herennium,https://digi.vatlib.it/mss/detail/Reg.lat.1547,https://digi.vatlib.it/view/MSS_Reg.lat.1547,9.5
Reg.lat.1560,testo mutilo,8.0,General Data,"1) 1r-8v: Disticha [Catonis] 2) 137r-140v: Remigius Autissidorensis, O.S.B., c. 841-908 Commentarius in Catonis Disticha",https://digi.vatlib.it/mss/detail/Reg.lat.1560,https://digi.vatlib.it/view/MSS_Reg.lat.1560,9.5
Reg.lat.1586,testo mutilo,8.0,General Data,"1) 87r: Versus quidam de Dionysio Aeropagita, cum Commentariolo.",https://digi.vatlib.it/mss/detail/Reg.lat.1586,https://digi.vatlib.it/view/MSS_Reg.lat.1586,9.5
Reg.lat.1647,testo mutilo,8.0,General Data,"1) 1r-182v: Macrobius, Ambrosius Aurelius Theodosius, f. 400/430 Macrobii Theodosii liber primus incipit de Saturnalibus",https://digi.vatlib.it/mss/detail/Reg.lat.1647,https://digi.vatlib.it/view/MSS_Reg.lat.1647,9.5
Reg.lat.1750,testo mutilo,8.0,General Data,"1) 1r-74v: Iuvenalis, Decimus Iunius, sec. I-II Saturae (Iuvenalis, Decimus Iunius, sec. I-II)",https://digi.vatlib.it/mss/detail/Reg.lat.1750,https://digi.vatlib.it/view/MSS_Reg.lat.1750,9.5
Ross.66,testo mutilo,8.0,General Data,"1) 13r-21r: Officium Sanctae Crucis, Officium Spiritus Sancti.",https://digi.vatlib.it/mss/detail/Ross.66,https://digi.vatlib.it/view/MSS_Ross.66,9.5
Ross.593,testo mutilo,8.0,General Data,1) 285r-316v: Index alphabeticus in Distinctiones Henrici Bohici super Decretales,https://digi.vatlib.it/mss/detail/Ross.593,https://digi.vatlib.it/view/MSS_Ross.593,9.5
Ross.595,testo mutilo,8.0,General Data,1) 5r-12v: Summa Decreti Gratiani.,https://digi.vatlib.it/mss/detail/Ross.595,https://digi.vatlib.it/view/MSS_Ross.595,9.5
Urb.lat.65,testo mutilo,8.0,General Data,"1) 193r: Gelasius PP. I, s., m. 496 Epistula 4.",https://digi.vatlib.it/mss/detail/Urb.lat.65,https://digi.vatlib.it/view/MSS_Urb.lat.65,9.5
Urb.lat.68,testo mutilo,8.0,General Data,"1) 1r-292v: Augustinus, s., vesc. d'Ippona, 354-430 In Iohannis Evangelium tractatus I-CXXII",https://digi.vatlib.it/mss/detail/Urb.lat.68,https://digi.vatlib.it/view/MSS_Urb.lat.68,9.5
Urb.lat.69,testo mutilo,8.0,General Data,"1) 176v-208v: Prosper Aquitanus, s., c. 390-463. Opere spurie e dubbie De vocatione omnium gentium Libri I-II",https://digi.vatlib.it/mss/detail/Urb.lat.69,https://digi.vatlib.it/view/MSS_Urb.lat.69,9.5
Urb.lat.136,testo mutilo,8.0,General Data,"1) Ir-125v: Thomas Aquinas, s., c. 1225-1274 Questiones sancti Thomae de Aquino et primo de potentia Dei",https://digi.vatlib.it/mss/detail/Urb.lat.136,https://digi.vatlib.it/view/MSS_Urb.lat.136,9.5
Urb.lat.185,testo mutilo,8.0,General Data,"1) 181r-186v: Plato, 427-347 a.C. Ion Platonis liber de furore poetico a Marsilio translatus e greca lingua in latinam ad Laurentium Medicem virum clarissimum",https://digi.vatlib.it/mss/detail/Urb.lat.185,https://digi.vatlib.it/view/MSS_Urb.lat.185,9.5
Urb.lat.187,testo mutilo,8.0,General Data,"1) Avicenna, Liber de philosophia prima, sive scientia divina; De anima; De animalibus. sec. XV",https://digi.vatlib.it/mss/detail/Urb.lat.187,https://digi.vatlib.it/view/MSS_Urb.lat.187,9.5
Urb.lat.224,testo mutilo,8.0,General Data,"1) 241r-246r: Bracciolini, Poggio, 1380-1459 Ad Karolum Aretinum [Marsuppini] Laurentii Medicis laudatio",https://digi.vatlib.it/mss/detail/Urb.lat.224,https://digi.vatlib.it/view/MSS_Urb.lat.224,9.5
Urb.lat.337,testo mutilo,8.0,General Data,"1) 158v-159v: Valla, Lorenzo, 1406-1457 De falso credita et ementita Constantini donatione declamatio (Valla, Lorenzo, 1406-1457). Fragmenta",https://digi.vatlib.it/mss/detail/Urb.lat.337,https://digi.vatlib.it/view/MSS_Urb.lat.337,9.5
Urb.lat.489,testo mutilo,8.0,General Data,"1) 1r-94v: Urbani, Urbano, sec. XVI. Opere spurie e dubbie Memorie di Francesco Maria I Della Rovere, duca di Urbino, dell'anno 1509 fino all'assedio di Faenza.",https://digi.vatlib.it/mss/detail/Urb.lat.489,https://digi.vatlib.it/view/MSS_Urb.lat.489,9.5
Urb.lat.490,testo mutilo,8.0,General Data,"1) 56r-271r: Urbani, Urbano, sec. XVI Il Feltresco.",https://digi.vatlib.it/mss/detail/Urb.lat.490,https://digi.vatlib.it/view/MSS_Urb.lat.490,9.5
Barb.lat.4138,attribuzione dubbia,8.0,General Data,"1) 1r-4r: Bononcini, Giovanni, 1670-1747",https://digi.vatlib.it/mss/detail/Barb.lat.4138,https://digi.vatlib.it/view/MSS_Barb.lat.4138,9.5
Barb.lat.4139,attribuzione dubbia,8.0,General Data,"1) 113r-114v: Scarlatti, Alessandro, 1660-1725. Opere spurie e dubbie",https://digi.vatlib.it/mss/detail/Barb.lat.4139,https://digi.vatlib.it/view/MSS_Barb.lat.4139,9.5
Barb.lat.4175,attribuzione dubbia,8.0,General Data,"1) 81v-85r: Pasqualini, Marcantonio, 1614-1691. Opere spurie e dubbie",https://digi.vatlib.it/mss/detail/Barb.lat.4175,https://digi.vatlib.it/view/MSS_Barb.lat.4175,9.5
Barb.lat.4220,attribuzione dubbia,8.0,General Data,"1) 59r-60v: Pasqualini, Marcantonio, 1614-1691. Opere spurie e dubbie",https://digi.vatlib.it/mss/detail/Barb.lat.4220,https://digi.vatlib.it/view/MSS_Barb.lat.4220,9.5
Barb.lat.4374,attribuzione dubbia,8.0,General Data,"1) 79v-82r: Pasqualini, Marcantonio, 1614-1691. Opere spurie e dubbie",https://digi.vatlib.it/mss/detail/Barb.lat.4374,https://digi.vatlib.it/view/MSS_Barb.lat.4374,9.5
Capp.Giulia.XII.4,attribuzione dubbia,8.0,General Data,"1) 3v-6r: Sermisy, Claudin de, c. 1490-1562. Opere spurie e dubbie Aspice domine quia facta est",https://digi.vatlib.it/mss/detail/Capp.Giulia.XII.4,https://digi.vatlib.it/view/MSS_Capp.Giulia.XII.4,9.5
Reg.lat.768,attribuzione dubbia,8.0,General Data,"1) 36r-62r: Manetti, Giannozzo, 1396-1459 Iannotii Manetti Florentini praefatio in vita Dantis et Francisci Petrarche et Iohannis Bocacii Florentini feliciter incipit.",https://digi.vatlib.it/mss/detail/Reg.lat.768,https://digi.vatlib.it/view/MSS_Reg.lat.768,9.5
Reg.lat.1108,attribuzione dubbia,8.0,General Data,"1) 1v: Sonetto ""Sempre si dice ch'un"".",https://digi.vatlib.it/mss/detail/Reg.lat.1108,https://digi.vatlib.it/view/MSS_Reg.lat.1108,9.5
Vat.lat.565,attribuzione dubbia,8.0,General Data,"1) 1v(1): Salutati, Coluccio, 1331-1406 Opere spurie e dubbie De ratione puntandi secundum magistrum Iacobum Alpoleum de Urbesilia in forma epistole ad doctorem que<n>dam Sa<lu>tatum",https://digi.vatlib.it/mss/detail/Vat.lat.565,https://digi.vatlib.it/view/MSS_Vat.lat.565,8.0
Barb.lat.878,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Mercati, Silvio Giuseppe, 1877-1963 Lettera inedita di Giovanni Argiropulo ad Andreolo Giustiniani, In Mélanges d'archéologie et d'histoire de l'École Française de Rome",https://digi.vatlib.it/mss/detail/Barb.lat.878,https://digi.vatlib.it/view/MSS_Barb.lat.878,4.4
Cappon.51,lettera inedita,8.0,General Data,"1) <Cicerone, De officiis traduzione in volgare> Sec. XV",https://digi.vatlib.it/mss/detail/Cappon.51,https://digi.vatlib.it/view/MSS_Cappon.51,9.5
Cappon.164,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) D'agostino, R. ""Cose di Garfignana"" e nozze medicee in una lunga lettera inedita di Alessandro Tassoni a Giuseppe Malatesta, In Filologia e critica 1981",https://digi.vatlib.it/mss/detail/Cappon.164,https://digi.vatlib.it/view/MSS_Cappon.164,4.4
Cappon.283.pt.1,lettera inedita,8.0,General Data,"1) 117r-118r: Bruni, Filippo, Sch.P. (d.S.P.) f. 1745-1763 < Lettera di Filippo Bruni con notizie su un manoscritto con un inedito di Cecco di Ascoli>",https://digi.vatlib.it/mss/detail/Cappon.283.pt.1,https://digi.vatlib.it/view/MSS_Cappon.283.pt.1,9.5
Chig.I.VI.205,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Carloni, Rossella Le tombe degli Annibaldi in una lettera inedita del Seicento, In Arte medievale 1983",https://digi.vatlib.it/mss/detail/Chig.I.VI.205,https://digi.vatlib.it/view/MSS_Chig.I.VI.205,5.9
Ott.lat.1483,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Ott.lat.1483,https://digi.vatlib.it/view/MSS_Ott.lat.1483,4.4
Pal.lat.1631,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Pal.lat.1631,https://digi.vatlib.it/view/MSS_Pal.lat.1631,4.4
Reg.lat.964,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX (Studi e testi, 484), 2014",https://digi.vatlib.it/mss/detail/Reg.lat.964,https://digi.vatlib.it/view/MSS_Reg.lat.964,4.4
Reg.lat.1527,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Monti Sabia, Liliana Una lettera inedita di Giovanni Pontano, In Italia medioevale e umanistica 1986",https://digi.vatlib.it/mss/detail/Reg.lat.1527,https://digi.vatlib.it/view/MSS_Reg.lat.1527,5.9
Reg.lat.1555,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Zaccaria, Vittorio Niccolò Leonardi, i suoi corrispondenti e una lettera inedita di Pier Paolo Vergerio, In Accademia Patavina di Scienze, lettere ed arti. Atti e memorie 1983",https://digi.vatlib.it/mss/detail/Reg.lat.1555,https://digi.vatlib.it/view/MSS_Reg.lat.1555,4.4
Reg.lat.1964,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Reg.lat.1964,https://digi.vatlib.it/view/MSS_Reg.lat.1964,4.4
Urb.lat.18,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.18,https://digi.vatlib.it/view/MSS_Urb.lat.18,4.4
Urb.lat.224,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.224,https://digi.vatlib.it/view/MSS_Urb.lat.224,4.4
Urb.lat.263,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.263,https://digi.vatlib.it/view/MSS_Urb.lat.263,4.4
Urb.lat.309,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.309,https://digi.vatlib.it/view/MSS_Urb.lat.309,4.4
Urb.lat.325,lettera inedita,8.0,General Data,"1) 168v, 247v-248r: Campano, Giovanni Antonio, vesc. di Teramo, 1429-1477 Campani [Iohannis Antonii epistulae (2)] Andreae Lucentino [an Andreas Graccus Lucanus?]",https://digi.vatlib.it/mss/detail/Urb.lat.325,https://digi.vatlib.it/view/MSS_Urb.lat.325,9.5
Urb.lat.431,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.431,https://digi.vatlib.it/view/MSS_Urb.lat.431,4.4
Urb.lat.441,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.441,https://digi.vatlib.it/view/MSS_Urb.lat.441,4.4
Urb.lat.491,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.491,https://digi.vatlib.it/view/MSS_Urb.lat.491,4.4
Urb.lat.699,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.699,https://digi.vatlib.it/view/MSS_Urb.lat.699,4.4
Urb.lat.916,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.916,https://digi.vatlib.it/view/MSS_Urb.lat.916,4.4
Urb.lat.1139,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.1139,https://digi.vatlib.it/view/MSS_Urb.lat.1139,4.4
Urb.lat.1157,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.1157,https://digi.vatlib.it/view/MSS_Urb.lat.1157,4.4
Urb.lat.1198,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.1198,https://digi.vatlib.it/view/MSS_Urb.lat.1198,4.4
Urb.lat.1328,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.1328,https://digi.vatlib.it/view/MSS_Urb.lat.1328,4.4
Urb.lat.1355,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.1355,https://digi.vatlib.it/view/MSS_Urb.lat.1355,4.4
Urb.lat.1356,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Urb.lat.1356,https://digi.vatlib.it/view/MSS_Urb.lat.1356,4.4
Vat.gr.1,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.gr.1,https://digi.vatlib.it/view/MSS_Vat.gr.1,4.4
Vat.gr.305,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Ferreri, Luigi, 1972- Il codice vaticano utilizzato da Villoison nell’edizione dell’Iliade Veneta. Con una sua lettera inedita all’ambasciatore di Venezia Girolamo Zulian, In Miscellanea Bibliothecae Apostolicae Vaticanae IX, 2002",https://digi.vatlib.it/mss/detail/Vat.gr.305,https://digi.vatlib.it/view/MSS_Vat.gr.305,4.4
Vat.gr.1019,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Moscheo, Rosario Matematica, filologia e codici in una lettera inedita della fine del XVI secolo, In Helikon 1993",https://digi.vatlib.it/mss/detail/Vat.gr.1019,https://digi.vatlib.it/view/MSS_Vat.gr.1019,5.9
Vat.gr.1038,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.gr.1038,https://digi.vatlib.it/view/MSS_Vat.gr.1038,4.4
Vat.gr.1209,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.gr.1209,https://digi.vatlib.it/view/MSS_Vat.gr.1209,4.4
