shelfmark,aggregate_score,signal_count,signals,non_bibliographic_hits,detail_url,viewer_url,best_snippet
Ott.lat.145,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Ott.lat.145,https://digi.vatlib.it/view/MSS_Ott.lat.145,"Low Quality Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Ott.lat.2110,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Ott.lat.2110,https://digi.vatlib.it/view/MSS_Ott.lat.2110,"Bibliographic References: 1) Falcioni, Eugenio Il De Balneis Puteolanis e l'Eneide: due testi, un unico supporto. Un palinsesto nel codice Ottoboniano Latino 2110, In Studi e Testi 516, In Miscellanea Bibliothecae Apostolicae Vaticanae 2017. 2) Falcioni, Eugenio Il De Balneis Puteolanis e l'Eneide: due testi, un unico supporto. Un palinsesto nel codice Ottoboniano Latino 2110, In Studi e Testi 516, In Miscellanea Bibliothecae Apostolicae Vaticanae 2017."
Pal.gr.228,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Pal.gr.228,https://digi.vatlib.it/view/MSS_Pal.gr.228,"Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),"
Pal.lat.909,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Pal.lat.909,https://digi.vatlib.it/view/MSS_Pal.lat.909,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Pal.lat.1764,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Pal.lat.1764,https://digi.vatlib.it/view/MSS_Pal.lat.1764,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Reg.gr.144,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Reg.gr.144,https://digi.vatlib.it/view/MSS_Reg.gr.144,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Reg.lat.316,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Reg.lat.316,https://digi.vatlib.it/view/MSS_Reg.lat.316,"Bibliographic References: 1) Mohlberg, Leo Cunibert, O.S.B., 1878-1963 Un Sacramentario palinsesto del secolo VIII dell'Italia Centrale In Atti della Pontificia Accademia Romana di archeologia, S. III, Rendiconti"
Reg.lat.466,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Reg.lat.466,https://digi.vatlib.it/view/MSS_Reg.lat.466,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Reg.lat.620,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Reg.lat.620,https://digi.vatlib.it/view/MSS_Reg.lat.620,"Bibliographic References: 1) Calderan, Roberto Per una nuova edizione critica di Giulio Valerio, I: l'apografo peyroniano del palinsesto torinese, In Rivista di filologia e di istruzione classica 1981"
Ross.379,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Ross.379,https://digi.vatlib.it/view/MSS_Ross.379,"Bibliographic References: 1) Falcioni, Eugenio Il De Balneis Puteolanis e l'Eneide: due testi, un unico supporto. Un palinsesto nel codice Ottoboniano Latino 2110, In Studi e Testi 516, In Miscellanea Bibliothecae Apostolicae Vaticanae 2017."
Urb.gr.96,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Urb.gr.96,https://digi.vatlib.it/view/MSS_Urb.gr.96,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Urb.gr.154,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Urb.gr.154,https://digi.vatlib.it/view/MSS_Urb.gr.154,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Urb.gr.155,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Urb.gr.155,https://digi.vatlib.it/view/MSS_Urb.gr.155,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.14,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.14,https://digi.vatlib.it/view/MSS_Vat.gr.14,"Bibliographic References: 1) Arnesano, Daniele, 1975- Il palinsesto Laur. Plut. 57.36. Una nota storica sull'assedio di Gallipoli e nuove testimonianza dialettali italo-meridionali, In Rivista di studi bizantini e neoellenici 2004"
Vat.gr.19,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.19,https://digi.vatlib.it/view/MSS_Vat.gr.19,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Turco, Gianluca Il palinsesto Ambrosiano Q 6 sup., In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008 3) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.21,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.21,https://digi.vatlib.it/view/MSS_Vat.gr.21,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.130,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.130,https://digi.vatlib.it/view/MSS_Vat.gr.130,"Low Quality Bibliographic References: 1) Orsini, Pasquale Un foglio palinsesto nel codice Vat.gr.772, In Miscellanea Bibliotechecae Apostolicae Vaticanae, XIX (Studi e testi, 474), 2012"
Vat.gr.157,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.157,https://digi.vatlib.it/view/MSS_Vat.gr.157,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.717,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.717,https://digi.vatlib.it/view/MSS_Vat.gr.717,"Low Quality Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.772,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.772,https://digi.vatlib.it/view/MSS_Vat.gr.772,"Low Quality Bibliographic References: 1) Orsini, Pasquale Un foglio palinsesto nel codice Vat.gr.772, In Miscellanea Bibliothecae Apostolicae Vaticanae XIX (Studi e testi, 474), 2012"
Vat.gr.784,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.784,https://digi.vatlib.it/view/MSS_Vat.gr.784,"Low Quality Bibliographic References: 1) Baldi, Davide Il palinsesto Laur. Plut. 10.15, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.1107,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1107,https://digi.vatlib.it/view/MSS_Vat.gr.1107,"Low Quality Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.1221,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1221,https://digi.vatlib.it/view/MSS_Vat.gr.1221,"Low Quality Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),"
Vat.gr.1231,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1231,https://digi.vatlib.it/view/MSS_Vat.gr.1231,"Bibliographic References: 1) Orsini, Pasquale Un foglio palinsesto nel codice Vat.gr.772, In Miscellanea Bibliotechecae Apostolicae Vaticanae, XIX (Studi e testi, 474), 2012 2) Arnesano, Daniele, 1975- Frammenti dell'Historia Philothea di Teodoreto di Ciro nel palinsesto Laur. 87.21, In Orpheus 2005"
Vat.gr.1276,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1276,https://digi.vatlib.it/view/MSS_Vat.gr.1276,"Bibliographic References: 1) Palla, Luisa Il palinsesto Ambrosiano F 10 sup., In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008 2) Arnesano, Daniele, 1975- Il palinsesto Laur. Plut. 57.36. Una nota storica sull'assedio di Gallipoli e nuove testimonianza dialettali italo-meridionali, In Rivista di studi bizantini e neoellenici 2004"
Vat.gr.1594,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1594,https://digi.vatlib.it/view/MSS_Vat.gr.1594,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo codice della collezione filosofica. Il palinsesto Parisinus graecus 2575, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008"
Vat.gr.1628,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1628,https://digi.vatlib.it/view/MSS_Vat.gr.1628,"Low Quality Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),"
Vat.gr.1666,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1666,https://digi.vatlib.it/view/MSS_Vat.gr.1666,"Bibliographic References: 1) Arnesano, Daniele, 1975- Il palinsesto Laur. Conv. Soppr. 152. Note paleografiche e codicologiche, In Bollettino della Badia greca di Grottaferrata 1999"
Vat.gr.1852,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1852,https://digi.vatlib.it/view/MSS_Vat.gr.1852,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.1890.pt.1,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1890.pt.1,https://digi.vatlib.it/view/MSS_Vat.gr.1890.pt.1,"Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),"
Vat.gr.1890.pt.2,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1890.pt.2,https://digi.vatlib.it/view/MSS_Vat.gr.1890.pt.2,"Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),"
Vat.gr.1926,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.1926,https://digi.vatlib.it/view/MSS_Vat.gr.1926,"Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),"
Vat.gr.2055,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2055,https://digi.vatlib.it/view/MSS_Vat.gr.2055,"Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),"
Vat.gr.2066,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2066,https://digi.vatlib.it/view/MSS_Vat.gr.2066,"Bibliographic References: 1) Serventi, Stefano La scrittura inferiore del palinsesto Ambr. F 130 sup. (gr. 371), In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008 2) Arnesano, Daniele, 1975- Frammenti dell'Historia Philothea di Teodoreto di Ciro nel palinsesto Laur. 87.21, In Orpheus 2005"
Vat.gr.2121,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2121,https://digi.vatlib.it/view/MSS_Vat.gr.2121,"Low Quality Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),"
Vat.gr.2186,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2186,https://digi.vatlib.it/view/MSS_Vat.gr.2186,"Low Quality Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008"
Vat.gr.2197,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2197,https://digi.vatlib.it/view/MSS_Vat.gr.2197,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo codice della collezione filosofica. Il palinsesto Parisinus graecus 2575, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008"
Vat.gr.2249,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2249,https://digi.vatlib.it/view/MSS_Vat.gr.2249,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo codice della collezione filosofica. Il palinsesto Parisinus graecus 2575, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008"
Vat.gr.2305,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2305,https://digi.vatlib.it/view/MSS_Vat.gr.2305,"Bibliographic References: 1) Arnesano, Daniele, 1975- Il palinsesto Laur. Conv. Soppr. 152. Note paleografiche e codicologiche, In Bollettino della Badia greca di Grottaferrata 1999"
Vat.gr.2306,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2306,https://digi.vatlib.it/view/MSS_Vat.gr.2306,"Bibliographic References: 1) Broia, Daniele Per una rilettura del palinsesto Vat. gr. 2061 A: saggio di ripristino digitale e di edizione diplomatica del Nomocanone alla luce del sistema RE.CO.RD®, In Bollettino della Badia greca di Grottaferrata 1999 2) Crisci, Edoardo Un frammento palinsesto del ""Commento al vangelo di S. Matteo"" di Origene nel codice Criptense Γ. β.VI, In Jahrbuch der Österreichischen Byzantinistik 1988"
Vat.gr.2383,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.gr.2383,https://digi.vatlib.it/view/MSS_Vat.gr.2383,"Low Quality Bibliographic References: 1) Arnesano, Daniele, 1975- Il palinsesto Laur. Plut. 57.36. Una nota storica sull'assedio di Gallipoli e nuove testimonianza dialettali italo-meridionali, In Rivista di studi bizantini e neoellenici 2004"
Vat.lat.3317,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.3317,https://digi.vatlib.it/view/MSS_Vat.lat.3317,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Vat.lat.3436,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.3436,https://digi.vatlib.it/view/MSS_Vat.lat.3436,"Low Quality Bibliographic References: 1) Falcioni, Eugenio Il De Balneis Puteolanis e l'Eneide: due testi, un unico supporto. Un palinsesto nel codice Ottoboniano Latino 2110, In Studi e Testi 516, In Miscellanea Bibliothecae Apostolicae Vaticanae 2017."
Vat.lat.3867,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.3867,https://digi.vatlib.it/view/MSS_Vat.lat.3867,"Bibliographic References: 1) Fressura, Marco I perduti ff. 115-116 del Palinsesto L 120 sup. della Biblioteca ambrosiana di Milano, In Papyrologica Lupiensia Supplemento al n. 24/2015 (Studi paleografici e papirologici in ricordo di Paolo Radiciotti, a cura di Mario Capasso e Mario De Nonno),"
Vat.lat.4770,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.4770,https://digi.vatlib.it/view/MSS_Vat.lat.4770,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Vat.lat.5319,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.5319,https://digi.vatlib.it/view/MSS_Vat.lat.5319,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Vat.lat.5750,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.5750,https://digi.vatlib.it/view/MSS_Vat.lat.5750,"Bibliographic References: 1) Rasi, Pietro, 1857-1919 Nuove osservazioni sul «Carmen de Pascha», In Miscellanea Ceriani: raccolta di scritti originali per onorare la memoria di M. Antonio Maria Ceriani, prefetto della Biblioteca Ambrosiana ... Con 70 illustrazioni e 6 tavole fuori testo 1910"
Vat.lat.10657,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.10657,https://digi.vatlib.it/view/MSS_Vat.lat.10657,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Vat.lat.10673,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.10673,https://digi.vatlib.it/view/MSS_Vat.lat.10673,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Vat.lat.11310,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.lat.11310,https://digi.vatlib.it/view/MSS_Vat.lat.11310,"Low Quality Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026."
Vat.slav.3,5.5,1,palinsesto,0,https://digi.vatlib.it/mss/detail/Vat.slav.3,https://digi.vatlib.it/view/MSS_Vat.slav.3,"Bibliographic References: 1) Krăstanov, Trendafil Apografo di evangeliario cirillico dei secoli X-XI nel "" Palinsesto Bulgaro"" (Vat.gr. 2502), In Christianity among the Slavs. The heritage of Saints Cyril and Methodius. Acts of the International Congress, Rome, Oct. 8-11, 1985, 1988"
Barb.lat.638,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Barb.lat.638,https://digi.vatlib.it/view/MSS_Barb.lat.638,"Bibliographic References: 1) Ciccarelli, Diego Un frammento isidoriano del IX sec, In Schede medievali 1989"
Barb.lat.1092,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Barb.lat.1092,https://digi.vatlib.it/view/MSS_Barb.lat.1092,"Bibliographic References: 1) Tedeschi, Carlo Un nuovo frammento dei Danti del Cento, In Studi danteschi 2007"
Barb.lat.2063,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Barb.lat.2063,https://digi.vatlib.it/view/MSS_Barb.lat.2063,"Bibliographic References: 1) Cantarelli, Luigi, 1858-1931 Di un frammento epigrafico cristiano dell'isola Portuense, In Bullettino della Commissione archeologica comunale di Roma"
Barb.lat.3084,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Barb.lat.3084,https://digi.vatlib.it/view/MSS_Barb.lat.3084,"Bibliographic References: 1) Cantarelli, Luigi, 1858-1931 Di un frammento epigrafico cristiano dell'isola Portuense, In Bullettino della Commissione archeologica comunale di Roma"
Barb.lat.3986,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Barb.lat.3986,https://digi.vatlib.it/view/MSS_Barb.lat.3986,"Low Quality Bibliographic References: 1) Dell’Agostino, Veronica Nuove considerazioni sul "" Frammento Romegialli"", In Rivista di storia della miniatura 2011"
Barb.lat.4007,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Barb.lat.4007,https://digi.vatlib.it/view/MSS_Barb.lat.4007,"Bibliographic References: 1) Mazzoni, Francesco Un frammento (conosciuto) di Giovanni Boccaccio in California, In Studi danteschi 1972"
Barb.lat.4071,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Barb.lat.4071,https://digi.vatlib.it/view/MSS_Barb.lat.4071,"Bibliographic References: 1) Mazzoni, Francesco Un frammento (conosciuto) di Giovanni Boccaccio in California, In Studi danteschi 1972"
Borgh.2,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Borgh.2,https://digi.vatlib.it/view/MSS_Borgh.2,"Bibliographic References: 1) Ciccarelli, Diego Un frammento isidoriano del IX sec, In Schede medievali 1989"
Borgh.365,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Borgh.365,https://digi.vatlib.it/view/MSS_Borgh.365,"Bibliographic References: 1) Abardo, Rudy Un nuovo frammento dei Danti del Cento, In Studi danteschi 1981"
Borgh.376,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Borgh.376,https://digi.vatlib.it/view/MSS_Borgh.376,"Bibliographic References: 1) Carletti, Maela Il Codice Borghesiano 376: frammento di una fonte catastale dell’episcopato di Iesi della fine del Duecento, In Studia Picena 2008"
