shelfmark,term,signal_weight,section,snippet,detail_url,viewer_url,score
Barb.gr.103,rasura,7.0,General Data,1) 116v-117v: Excerpta tria homiletica.,https://digi.vatlib.it/mss/detail/Barb.gr.103,https://digi.vatlib.it/view/MSS_Barb.gr.103,8.5
Barb.gr.164,rasura,7.0,General Data,1) sec. XIII ex,https://digi.vatlib.it/mss/detail/Barb.gr.164,https://digi.vatlib.it/view/MSS_Barb.gr.164,8.5
Barb.gr.186,rasura,7.0,General Data,1) sec. XV,https://digi.vatlib.it/mss/detail/Barb.gr.186,https://digi.vatlib.it/view/MSS_Barb.gr.186,8.5
Barb.gr.194,rasura,7.0,General Data,1) sec. XV ex,https://digi.vatlib.it/mss/detail/Barb.gr.194,https://digi.vatlib.it/view/MSS_Barb.gr.194,8.5
Barb.gr.214,rasura,7.0,General Data,1) sec. XV ex,https://digi.vatlib.it/mss/detail/Barb.gr.214,https://digi.vatlib.it/view/MSS_Barb.gr.214,8.5
Barb.gr.239,rasura,7.0,General Data,1) sec. XIV,https://digi.vatlib.it/mss/detail/Barb.gr.239,https://digi.vatlib.it/view/MSS_Barb.gr.239,8.5
Barb.lat.32,rasura,7.0,General Data,"1) 9r, 18v: Ioulianos, Scholastikos, f. 535-555 Epitome novellarum Iustiniani 2) 9r-12v: Cicero, Marcus Tullius, 106-43 a.C. Somnium Scipionis.",https://digi.vatlib.it/mss/detail/Barb.lat.32,https://digi.vatlib.it/view/MSS_Barb.lat.32,8.5
Barb.lat.3953,rasura,7.0,General Data,"1) Raccolta antologica di lirica italiana delle origini, nota anche come Canzoniere di Nicolò de’ Rossi. sec. XIV med.",https://digi.vatlib.it/mss/detail/Barb.lat.3953,https://digi.vatlib.it/view/MSS_Barb.lat.3953,8.5
Borgh.33,rasura,7.0,General Data,1) 123r(2):,https://digi.vatlib.it/mss/detail/Borgh.33,https://digi.vatlib.it/view/MSS_Borgh.33,8.5
Borgh.71,rasura,7.0,General Data,"1) 1r-157r: Iohannes Faventinus, m. 1187? Summa decretorum.",https://digi.vatlib.it/mss/detail/Borgh.71,https://digi.vatlib.it/view/MSS_Borgh.71,8.5
Borgh.217,rasura,7.0,General Data,"1) 1r-232v: Guibertus Tornacensis,‏ ‎‏ O.F.M., m. 1284‏ Sermones ad status diversos.",https://digi.vatlib.it/mss/detail/Borgh.217,https://digi.vatlib.it/view/MSS_Borgh.217,8.5
Borgh.237,rasura,7.0,General Data,1) 221v:,https://digi.vatlib.it/mss/detail/Borgh.237,https://digi.vatlib.it/view/MSS_Borgh.237,8.5
Borgh.291,rasura,7.0,General Data,"1) 1r-59v: Guido de Cumis, f. 1234-1263 Incerti auctoris Casus Institutionum.",https://digi.vatlib.it/mss/detail/Borgh.291,https://digi.vatlib.it/view/MSS_Borgh.291,8.5
Borgh.331,rasura,7.0,General Data,1) 516v:,https://digi.vatlib.it/mss/detail/Borgh.331,https://digi.vatlib.it/view/MSS_Borgh.331,8.5
Capp.Giulia.IV.16,rasura,7.0,General Data,"1) 1r-33v: Benevoli, Orazio, 1605-1672 Messa à 8 voci detta La Cristiniana. 2) 1r-70v: Benevoli, Orazio, 1605-1672 Messa à 9 voci detta Marsilia.",https://digi.vatlib.it/mss/detail/Capp.Giulia.IV.16,https://digi.vatlib.it/view/MSS_Capp.Giulia.IV.16,8.5
Capp.Giulia.IV.33,rasura,7.0,General Data,"1) Gino Angelo Capponi, Magnificat a nove voci, concertato. sec. XVIII med.",https://digi.vatlib.it/mss/detail/Capp.Giulia.IV.33,https://digi.vatlib.it/view/MSS_Capp.Giulia.IV.33,8.5
Capp.Giulia.VIII.30,rasura,7.0,General Data,"Low Quality 1) 72r-85v: Zingarelli, Niccolò Antonio, 1752-1837 Lezione 2.a a due tenori e basso. 2) 124r-131v: Zingarelli, Niccolò Antonio, 1752-1837 Improperia a 4, Per Venerdi Santo del M.o Niccolò Zingarelli.",https://digi.vatlib.it/mss/detail/Capp.Giulia.VIII.30,https://digi.vatlib.it/view/MSS_Capp.Giulia.VIII.30,7.0
Ott.gr.86,rasura,7.0,General Data,1) sec. X/XI,https://digi.vatlib.it/mss/detail/Ott.gr.86,https://digi.vatlib.it/view/MSS_Ott.gr.86,8.5
Ott.gr.298,rasura,7.0,General Data,1) 79v-86v: Incipit Ep.la lACOBI Ap.li.,https://digi.vatlib.it/mss/detail/Ott.gr.298,https://digi.vatlib.it/view/MSS_Ott.gr.298,8.5
Ott.gr.381,rasura,7.0,General Data,1) sec. XII ex,https://digi.vatlib.it/mss/detail/Ott.gr.381,https://digi.vatlib.it/view/MSS_Ott.gr.381,8.5
Ott.lat.2358,rasura,7.0,General Data,"1) Dante Alighieri, Divina Commedia, con commento di Iacopo Della Lana. sec. XIV med.",https://digi.vatlib.it/mss/detail/Ott.lat.2358,https://digi.vatlib.it/view/MSS_Ott.lat.2358,8.5
Pal.lat.762,rasura,7.0,General Data,"1) 8r: Iustinianus I, imperatore d'Oriente, 482-565 Glossula ad Codicem Iust., lib. I-IX, cum glossa ordinaria Accursii. 2) 19r, 30r: Accursius, Franciscus, padre, c. 1182-1263 Glossulae ad Codicem Iustiniani, cum glossa ordinaria Accursii.",https://digi.vatlib.it/mss/detail/Pal.lat.762,https://digi.vatlib.it/view/MSS_Pal.lat.762,7.0
Pal.lat.1459,rasura,7.0,General Data,1) 58v(1):,https://digi.vatlib.it/mss/detail/Pal.lat.1459,https://digi.vatlib.it/view/MSS_Pal.lat.1459,8.5
Pal.lat.1538,rasura,7.0,General Data,"1) Seneca, Opere filosofiche. sec. XIV-XV",https://digi.vatlib.it/mss/detail/Pal.lat.1538,https://digi.vatlib.it/view/MSS_Pal.lat.1538,8.5
Reg.lat.6,rasura,7.0,General Data,1) 1r-2r: Praefatio Iohannis.,https://digi.vatlib.it/mss/detail/Reg.lat.6,https://digi.vatlib.it/view/MSS_Reg.lat.6,8.5
Reg.lat.78,rasura,7.0,General Data,"1) Soliloquia animae ad deum, falso s. Augustino adscripta. sec. XV",https://digi.vatlib.it/mss/detail/Reg.lat.78,https://digi.vatlib.it/view/MSS_Reg.lat.78,8.5
Reg.lat.86,rasura,7.0,General Data,1) Enchiridion quoddam de diversis. sec. XV,https://digi.vatlib.it/mss/detail/Reg.lat.86,https://digi.vatlib.it/view/MSS_Reg.lat.86,8.5
Reg.lat.188,rasura,7.0,General Data,"1) 1r: Quattuor hymni ad diurnas horas Quadragesimae,",https://digi.vatlib.it/mss/detail/Reg.lat.188,https://digi.vatlib.it/view/MSS_Reg.lat.188,8.5
Reg.lat.344,rasura,7.0,General Data,1) Alani de Insulis Anticlaudianus et carminum medii aevi quaedam sylloga. sec. XIII,https://digi.vatlib.it/mss/detail/Reg.lat.344,https://digi.vatlib.it/view/MSS_Reg.lat.344,8.5
Reg.lat.831,rasura,7.0,General Data,"1) Marcus Iunianus Iustinus, Historiae Philippicae. sec. XV",https://digi.vatlib.it/mss/detail/Reg.lat.831,https://digi.vatlib.it/view/MSS_Reg.lat.831,8.5
Urb.lat.2,rasura,7.0,General Data,1) sec. XV ex.,https://digi.vatlib.it/mss/detail/Urb.lat.2,https://digi.vatlib.it/view/MSS_Urb.lat.2,8.5
Urb.lat.356,rasura,7.0,General Data,"1) Seneca, Tragoediae. sec. XIV ex.",https://digi.vatlib.it/mss/detail/Urb.lat.356,https://digi.vatlib.it/view/MSS_Urb.lat.356,8.5
Urb.lat.1146,rasura,7.0,General Data,"1) Apicius, De re coquinaria. sec. IX med.",https://digi.vatlib.it/mss/detail/Urb.lat.1146,https://digi.vatlib.it/view/MSS_Urb.lat.1146,8.5
Vat.ar.29,rasura,7.0,General Data,1) Paléographie - Codicologie:,https://digi.vatlib.it/mss/detail/Vat.ar.29,https://digi.vatlib.it/view/MSS_Vat.ar.29,8.5
Vat.gr.124,rasura,7.0,General Data,1) Polybii historiarum. sec. X ex,https://digi.vatlib.it/mss/detail/Vat.gr.124,https://digi.vatlib.it/view/MSS_Vat.gr.124,8.5
Vat.gr.1754,rasura,7.0,General Data,"1) 23r-177r: Iohannes Climacus, s., c. 525-c. 606 Scala Paradisi",https://digi.vatlib.it/mss/detail/Vat.gr.1754,https://digi.vatlib.it/view/MSS_Vat.gr.1754,8.5
Vat.lat.268,rasura,7.0,General Data,1) sec. XII in.,https://digi.vatlib.it/mss/detail/Vat.lat.268,https://digi.vatlib.it/view/MSS_Vat.lat.268,8.5
Vat.lat.575,rasura,7.0,General Data,"1) 3r-216v: Gregorius PP. I, Magnus, s., c. 540-604 Moralium in lob libri XI-XXVI.",https://digi.vatlib.it/mss/detail/Vat.lat.575,https://digi.vatlib.it/view/MSS_Vat.lat.575,8.5
Vat.lat.1382,rasura,7.0,General Data,1) 289v:,https://digi.vatlib.it/mss/detail/Vat.lat.1382,https://digi.vatlib.it/view/MSS_Vat.lat.1382,8.5
Vat.lat.1395,rasura,7.0,General Data,1) Ir(2):,https://digi.vatlib.it/mss/detail/Vat.lat.1395,https://digi.vatlib.it/view/MSS_Vat.lat.1395,8.5
Vat.lat.1439,rasura,7.0,General Data,1) 224v(2): Fragmentum iuridicum de emphyteusi.,https://digi.vatlib.it/mss/detail/Vat.lat.1439,https://digi.vatlib.it/view/MSS_Vat.lat.1439,8.5
Vat.lat.1446,rasura,7.0,General Data,1) 325v:,https://digi.vatlib.it/mss/detail/Vat.lat.1446,https://digi.vatlib.it/view/MSS_Vat.lat.1446,8.5
Vat.lat.1579,rasura,7.0,General Data,"1) Vergilius, Operae. sec. XV med.",https://digi.vatlib.it/mss/detail/Vat.lat.1579,https://digi.vatlib.it/view/MSS_Vat.lat.1579,8.5
Vat.lat.1612,rasura,7.0,General Data,1) 78r(2):,https://digi.vatlib.it/mss/detail/Vat.lat.1612,https://digi.vatlib.it/view/MSS_Vat.lat.1612,8.5
Vat.lat.2070,rasura,7.0,General Data,"1) Aristotelis opera logica quattuor (Topica, Analytica priora, Analytica posteriora et Sophistici elenchis) a Manlio Severino Boethio et Iacobo Venetico in Laitnum sermonem translata, quae Logica nova dicuntur. sec. XIV",https://digi.vatlib.it/mss/detail/Vat.lat.2070,https://digi.vatlib.it/view/MSS_Vat.lat.2070,7.0
Vat.lat.2103,rasura,7.0,General Data,"1) Aristotelis Ethicorum liber et Politica, Leonardi Bruno Aretino interprete. Pseudo-Aristotelis Oeconomicorum lib. I ac III, Leonardo Bruno interprete. Leonardi Bruni Vita Aristotelis. Pseudo-Bernardi Claraevallensis Epistola ad Raymundum. sec. XV",https://digi.vatlib.it/mss/detail/Vat.lat.2103,https://digi.vatlib.it/view/MSS_Vat.lat.2103,7.0
Vat.lat.2114,rasura,7.0,General Data,"1) Aristotelis opera logica sex ac Porphyrii Isagoge Latino sermone translata nec non Anonymi Liber sex principiorum (quae omnia Logica vetus et Logica nova vocabantur), Manlio Severino Boethio, Iacobo Venetico necnon aliis ignotis interpretibus. Euclidis Geometriae fragmentum, in Latinum sermonem ab Adelardo Bathoniense translatum. sec. XIV",https://digi.vatlib.it/mss/detail/Vat.lat.2114,https://digi.vatlib.it/view/MSS_Vat.lat.2114,7.0
Vat.lat.2880,rasura,7.0,General Data,"1) 21v-24r: Cicero, Marcus Tullius, 106-43 a.C. Paradoxa stoicorum.",https://digi.vatlib.it/mss/detail/Vat.lat.2880,https://digi.vatlib.it/view/MSS_Vat.lat.2880,8.5
Vat.lat.2907,rasura,7.0,General Data,"1) IIr: Iustinianus I, imperatore d'Oriente, 482-565 Pauca Iustiniani Digesti Veteris lib. 17,1,34 in rasura . 2) Ir: Iustinianus I, imperatore d'Oriente, 482-565 Digestum Vetus cum Accursii glossa",https://digi.vatlib.it/mss/detail/Vat.lat.2907,https://digi.vatlib.it/view/MSS_Vat.lat.2907,7.0
Vat.lat.3255,rasura,7.0,General Data,"1) Vergilius, Georgica; Appendix Vergiliana. sec. XV ex.",https://digi.vatlib.it/mss/detail/Vat.lat.3255,https://digi.vatlib.it/view/MSS_Vat.lat.3255,8.5
Barb.gr.95,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, In Niccolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Barb.gr.95,https://digi.vatlib.it/view/MSS_Barb.gr.95,2.75
Barb.gr.371,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Barb.gr.371,https://digi.vatlib.it/view/MSS_Barb.gr.371,2.75
Barb.gr.393,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Barb.gr.393,https://digi.vatlib.it/view/MSS_Barb.gr.393,2.75
Barb.gr.428,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Barb.gr.428,https://digi.vatlib.it/view/MSS_Barb.gr.428,2.75
Barb.gr.443,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Barb.gr.443,https://digi.vatlib.it/view/MSS_Barb.gr.443,2.75
Barb.lat.143,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Rinaldi, Michele 1906- Pontano e le tradizioni astrologiche latine medievali: le postille dell’umanista nel codice Clm 234 della Bayerische Staatsbibliothek di Monaco e nel Barberiniano Latino 172 della Biblioteca Apostolica Vaticana, In Atti dell’Accademia Pontaniana 2003",https://digi.vatlib.it/mss/detail/Barb.lat.143,https://digi.vatlib.it/view/MSS_Barb.lat.143,2.75
Barb.lat.144,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Rinaldi, Michele 1906- Pontano e le tradizioni astrologiche latine medievali: le postille dell’umanista nel codice Clm 234 della Bayerische Staatsbibliothek di Monaco e nel Barberiniano Latino 172 della Biblioteca Apostolica Vaticana, In Atti dell’Accademia Pontaniana 2003",https://digi.vatlib.it/mss/detail/Barb.lat.144,https://digi.vatlib.it/view/MSS_Barb.lat.144,2.75
Barb.lat.146,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Rinaldi, Michele 1906- Pontano e le tradizioni astrologiche latine medievali: le postille dell’umanista nel codice Clm 234 della Bayerische Staatsbibliothek di Monaco e nel Barberiniano Latino 172 della Biblioteca Apostolica Vaticana, In Atti dell’Accademia Pontaniana 2003",https://digi.vatlib.it/mss/detail/Barb.lat.146,https://digi.vatlib.it/view/MSS_Barb.lat.146,2.75
Barb.lat.172,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Rinaldi, Michele 1906- Pontano e le tradizioni astrologiche latine medievali: le postille dell’umanista nel codice Clm 234 della Bayerische Staatsbibliothek di Monaco e nel Barberiniano Latino 172 della Biblioteca Apostolica Vaticana, In Atti dell’Accademia Pontaniana 2003",https://digi.vatlib.it/mss/detail/Barb.lat.172,https://digi.vatlib.it/view/MSS_Barb.lat.172,2.75
Barb.lat.631,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Manfredi, Antonio, 1961- I Vat.lat.1202 e 1203 da Montecassino alla Vaticana delle origini con alcune postille di Biondo Flavio, In ""Quod ore cantas corde credas"". Studi in onore di Giacomo Baroffio Dahnk, a cura di L. Scappaticci (Monumenta studia instrumenta liturgica, 70), 2013.",https://digi.vatlib.it/mss/detail/Barb.lat.631,https://digi.vatlib.it/view/MSS_Barb.lat.631,2.75
Barb.lat.3185,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Baldi, Davide Il palinsesto Laur. Plut. 57.26. Studio codicologico e paleografico. Con una postille su alcuni codici Laurenziani di origine salentina, In Byzantion 2007",https://digi.vatlib.it/mss/detail/Barb.lat.3185,https://digi.vatlib.it/view/MSS_Barb.lat.3185,2.75
Barb.lat.3999,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Bianchi, Natascia Con Tasso attraverso Dante. Cronologia, storia ed analisi delle postille edite alla “Commedia”, In Bergomum 1997",https://digi.vatlib.it/mss/detail/Barb.lat.3999,https://digi.vatlib.it/view/MSS_Barb.lat.3999,4.25
Barb.lat.4036,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Bettarini Bruni, Anna Postille ai poeti perugini del Trecento, In Studi di filologia italiana 1971",https://digi.vatlib.it/mss/detail/Barb.lat.4036,https://digi.vatlib.it/view/MSS_Barb.lat.4036,4.25
Barb.lat.4050,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Ciociola, Claudio, 1955- Rassegna stabiliana ( postille agli atti del convegno del 1969), In Lettere italiane 1978",https://digi.vatlib.it/mss/detail/Barb.lat.4050,https://digi.vatlib.it/view/MSS_Barb.lat.4050,4.25
Barb.lat.4332,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Becchi, Antonio Il biberon di Leonardo. Le postille al Trattato di architettura di Francesco Giorgio Martini (ms. Ashb. 361): Leonardo da Vinci, Guglielmo Libri e i loro interpreti, Sussidi eruditi 2024.",https://digi.vatlib.it/mss/detail/Barb.lat.4332,https://digi.vatlib.it/view/MSS_Barb.lat.4332,2.75
Barb.lat.5351,postille,5.0,General Data,"Low Quality 1) 188r-196r: Incartamento relativo al processo con lettere di e a Emilio Zambeccari, Pompeo Ercolani, Grassi Paris Maria (come autore, f. 188v, 199r, datate 1695; come destinatario, ff. 189r, 193r, datate 1695) e Achille Maria (come autore, f. 188v datate 1695; come destinatario, ff. 193v-195r, datate 18 aprile- 18 agosto 1695), Angelo Michele Guastavillani (come autore, ff. 189r, 192r, datate 1695; come destinatario, ff. 188v, 192r, datate 1695), Francesco Maria e Andrea Segni, Girolamo Sanpieri (autore, ff. 190r-195r; come destinatario, ff. 189r-196r) e Giovanni Battista Sanpieri (ff. 188v, 189r).",https://digi.vatlib.it/mss/detail/Barb.lat.5351,https://digi.vatlib.it/view/MSS_Barb.lat.5351,5.0
Borg.gr.7,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Borg.gr.7,https://digi.vatlib.it/view/MSS_Borg.gr.7,2.75
Borgh.294,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Piana, Celestino, O.F.M., 1911-1992 Postille al ""Chartularium Studii Bononiensis S. Francisci"", In Archivum franciscanum historicum 1986",https://digi.vatlib.it/mss/detail/Borgh.294,https://digi.vatlib.it/view/MSS_Borgh.294,4.25
Cappon.60,postille,5.0,General Data,"1) Geber, Liber super Almagesti Sec. XV",https://digi.vatlib.it/mss/detail/Cappon.60,https://digi.vatlib.it/view/MSS_Cappon.60,6.5
Cappon.108,postille,5.0,General Data,"1) 246r-247v: Relazione della venuta in Roma della maestà di Carlo III, re delle Due Sicilie",https://digi.vatlib.it/mss/detail/Cappon.108,https://digi.vatlib.it/view/MSS_Cappon.108,6.5
Cappon.147,postille,5.0,General Data,"1) p. 15-17: Salutati, Coluccio, 1331-1406 Regi Francorum. 2) p. 51-53: Salutati, Coluccio, 1331-1406 Regi Francorum.",https://digi.vatlib.it/mss/detail/Cappon.147,https://digi.vatlib.it/view/MSS_Cappon.147,6.5
Cappon.153,postille,5.0,General Data,1) Statuta Universitatis mercatorum Bononie Sec. XV,https://digi.vatlib.it/mss/detail/Cappon.153,https://digi.vatlib.it/view/MSS_Cappon.153,6.5
Cappon.175,postille,5.0,General Data,"1) <Bernardo Ilicino, Commento sopra i Trionfi di Francesco Petrarca> Sec. XV",https://digi.vatlib.it/mss/detail/Cappon.175,https://digi.vatlib.it/view/MSS_Cappon.175,6.5
Cappon.178,postille,5.0,General Data,"1) Mugnoni, Francesco, 1426/7-1502 <Mugnoni, Francesco, Annali> <XV-XVIII>",https://digi.vatlib.it/mss/detail/Cappon.178,https://digi.vatlib.it/view/MSS_Cappon.178,6.5
Chig.B.VIII.137,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Piana, Celestino, O.F.M., 1911-1992 Postille al ""Chartularium Studii Bononiensis S. Francisci"", In Archivum franciscanum historicum 1986",https://digi.vatlib.it/mss/detail/Chig.B.VIII.137,https://digi.vatlib.it/view/MSS_Chig.B.VIII.137,4.25
Chig.E.V.161,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Piana, Celestino, O.F.M., 1911-1992 Postille al ""Chartularium Studii Bononiensis S. Francisci"", In Archivum franciscanum historicum 1986",https://digi.vatlib.it/mss/detail/Chig.E.V.161,https://digi.vatlib.it/view/MSS_Chig.E.V.161,4.25
Chig.I.VI.209,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Bianca, Concetta Una ‘finestra’ sulle postille di Valla a Quintiliano, In Interpres. Rivista di studi quattrocenteschi 1997",https://digi.vatlib.it/mss/detail/Chig.I.VI.209,https://digi.vatlib.it/view/MSS_Chig.I.VI.209,4.25
Chig.L.V.176,postille,5.0,General Data,1) Miscellanea di testi danteschi e petrarcheschi: il canone autografo di Giovanni Boccaccio. sec. XIV med.,https://digi.vatlib.it/mss/detail/Chig.L.V.176,https://digi.vatlib.it/view/MSS_Chig.L.V.176,6.5
Ott.gr.344,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Ott.gr.344,https://digi.vatlib.it/view/MSS_Ott.gr.344,2.75
Ott.lat.318,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Piana, Celestino, O.F.M., 1911-1992 Postille al ""Chartularium Studii Bononiensis S. Francisci"", In Archivum franciscanum historicum 1986",https://digi.vatlib.it/mss/detail/Ott.lat.318,https://digi.vatlib.it/view/MSS_Ott.lat.318,4.25
Ott.lat.505,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Piana, Celestino, O.F.M., 1911-1992 Postille al ""Chartularium Studii Bononiensis S. Francisci"", In Archivum franciscanum historicum 1986",https://digi.vatlib.it/mss/detail/Ott.lat.505,https://digi.vatlib.it/view/MSS_Ott.lat.505,4.25
Ott.lat.1766,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Ciociola, Claudio, 1955- Rassegna stabiliana ( postille agli atti del convegno del 1969), In Lettere italiane 1978",https://digi.vatlib.it/mss/detail/Ott.lat.1766,https://digi.vatlib.it/view/MSS_Ott.lat.1766,4.25
Ott.lat.1829,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Tristano, Caterina, 1951- Le postille del Petrarca nel Vaticano Lat. 2193 (Apuleio, Frontino, Vegezio, Palladio), In Italia medioevale e umanistica 1974 2) Billanovich, Guido Abbozzi e postille del Mussato nel Vaticano lat. 1769, In Italia medioevale e umanistica 1985",https://digi.vatlib.it/mss/detail/Ott.lat.1829,https://digi.vatlib.it/view/MSS_Ott.lat.1829,2.75
Ott.lat.2091,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Tristano, Caterina, 1951- Le postille del Petrarca nel Vaticano Lat. 2193 (Apuleio, Frontino, Vegezio, Palladio), In Italia medioevale e umanistica 1974",https://digi.vatlib.it/mss/detail/Ott.lat.2091,https://digi.vatlib.it/view/MSS_Ott.lat.2091,2.75
Ott.lat.2369,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Manfredi, Antonio, 1961- I Vat.lat.1202 e 1203 da Montecassino alla Vaticana delle origini con alcune postille di Biondo Flavio, In ""Quod ore cantas corde credas"". Studi in onore di Giacomo Baroffio Dahnk, a cura di L. Scappaticci (Monumenta studia instrumenta liturgica, 70), 2013.",https://digi.vatlib.it/mss/detail/Ott.lat.2369,https://digi.vatlib.it/view/MSS_Ott.lat.2369,2.75
Ott.lat.2977,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Vannugli, Antonio, 1959- Le postille di Sebastiano Resta al Baglione e al Vasari, al Sandrart e all’Orlandi: un’introduzione storico-bibliografica, In Bollettino d’arte 1991",https://digi.vatlib.it/mss/detail/Ott.lat.2977,https://digi.vatlib.it/view/MSS_Ott.lat.2977,2.75
Pal.gr.29,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, In Niccolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Pal.gr.29,https://digi.vatlib.it/view/MSS_Pal.gr.29,2.75
Pal.gr.84,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, In Niccolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Pal.gr.84,https://digi.vatlib.it/view/MSS_Pal.gr.84,2.75
Pal.gr.133,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, In Niccolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Pal.gr.133,https://digi.vatlib.it/view/MSS_Pal.gr.133,2.75
Pal.gr.185,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, In Niccolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Pal.gr.185,https://digi.vatlib.it/view/MSS_Pal.gr.185,2.75
Pal.gr.287,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Tartari Chersoni, Marinella Sui choliambi di Persio: alcune postille , In Prometheus. Rivista quadrimestrale di studi classici 2005",https://digi.vatlib.it/mss/detail/Pal.gr.287,https://digi.vatlib.it/view/MSS_Pal.gr.287,4.25
Pal.gr.305,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, In Niccolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Pal.gr.305,https://digi.vatlib.it/view/MSS_Pal.gr.305,2.75
